,17_group,18_group,blended,fall_1,fall_2,fall_3,id,is_first_place,is_first_time,is_last_place,is_mi,is_ml_student,percentile,rating,spring_1,spring_2,spring_3,timestamp
326,174.0,0.0,DevOps,Анализ неструктурированных данных,Глубинное обучение в обработке звука,Statistical Learning Theory,d539461bf254cf8b3201cdf7990b119e,False,Да,True,0.0,0.0,0.9927536231884058,964,Обучение с подкреплением,Компьютерное зрение,Проектирование и разработка высоконагруженных сервисов,2020-05-18 23:12:29.049
327,176.0,0.0,DevOps,Безопасность компьютерных систем,Сбор и обработка данных с помощью краудсорсинга,Высокопроизводительные вычисления,085da16dd3062b4790c3dabdc08a51cf,False,Да,False,0.0,0.0,0.8768115942028986,1048,Проектирование и разработка высоконагруженных сервисов,Методы сжатия и передачи медиаданных,Проектирование и разработка высоконагруженных сервисов,2020-05-18 23:13:30.565
328,174.0,0.0,DevOps,Анализ неструктурированных данных,Глубинное обучение в обработке звука,Моделирование временных рядов,50f6d5b6a7fd6c8b1b8959f9ce1f808d,False,Нет,False,0.0,0.0,0.7644927536231885,1086,Обучение с подкреплением,Методы сжатия и передачи медиаданных,Проектирование и разработка высоконагруженных сервисов,2020-05-18 23:24:48.715
329,176.0,0.0,DevOps,Безопасность компьютерных систем,Высокопроизводительные вычисления,Сбор и обработка данных с помощью краудсорсинга,31e38f7596f83b72ebba1c6fc6b7a590,False,Нет,False,0.0,0.0,0.2391304347826086,1220,Методы сжатия и передачи медиаданных,Проектирование и разработка высоконагруженных сервисов,Конфликты и кооперация,2020-05-18 23:25:14.521
330,175.0,0.0,DevOps,Высокопроизводительные вычисления,Байесовские методы машинного обучения,Анализ неструктурированных данных,b42de1b3235e9e84b43f38ff282cdfb9,False,Да,False,0.0,0.0,0.2463768115942029,1219,Обучение с подкреплением,Символьные вычисления,Компьютерное зрение,2020-05-18 23:29:38.455
331,175.0,0.0,DevOps,Высокопроизводительные вычисления,Глубинное обучение в обработке звука,Моделирование временных рядов,b65194fec33b2358296f74f6d948efdf,False,Да,False,0.0,0.0,0.1231884057971014,1268,Методы сжатия и передачи медиаданных,Проектирование и разработка высоконагруженных сервисов,Конфликты и кооперация,2020-05-18 23:38:24.795
332,174.0,0.0,Соревновательный анализ данных,Анализ неструктурированных данных,Высокопроизводительные вычисления,Сбор и обработка данных с помощью краудсорсинга,b739739c7080a6e15f962c3863021855,False,Да,False,0.0,0.0,0.9565217391304348,1003,Конфликты и кооперация,Методы сжатия и передачи медиаданных,Компьютерное зрение,2020-05-18 23:43:02.409
333,175.0,0.0,DevOps,Безопасность компьютерных систем,Высокопроизводительные вычисления,Анализ неструктурированных данных,bb29d9b9230528a4873f91abce2095b8,False,Да,False,0.0,0.0,0.03623188405797106,1313,Методы сжатия и передачи медиаданных,Проектирование и разработка высоконагруженных сервисов,Символьные вычисления,2020-05-18 23:44:56.517
334,172.0,0.0,Соревновательный анализ данных,Глубинное обучение в обработке звука,Сбор и обработка данных с помощью краудсорсинга,Анализ неструктурированных данных,cef24632489091cb8c085688b7d78dec,False,Нет,False,0.0,0.0,0.7173913043478262,1095,Обучение с подкреплением,Генеративные модели в машинном обучении,Компьютерное зрение,2020-05-18 23:54:25.376
335,175.0,0.0,DevOps,Безопасность компьютерных систем,Высокопроизводительные вычисления,Высокопроизводительные вычисления,bb9bbd259ab6b8170a7dc6fb35695d13,False,Да,False,0.0,0.0,0.08695652173913049,1285,Методы сжатия и передачи медиаданных,Проектирование и разработка высоконагруженных сервисов,Конфликты и кооперация,2020-05-18 23:56:39.191
336,172.0,0.0,Соревновательный анализ данных,Анализ неструктурированных данных,Глубинное обучение в обработке звука,Моделирование временных рядов,2c0a8cb6662b9a0a0a5d2d1214442767,False,Да,False,0.0,0.0,0.6666666666666667,1107,Обучение с подкреплением,Компьютерное зрение,Конфликты и кооперация,2020-05-18 23:58:07.072
337,174.0,0.0,DevOps,Безопасность компьютерных систем,Высокопроизводительные вычисления,Сбор и обработка данных с помощью краудсорсинга,8fe79f84f36e3a5d2d6745621321302c,False,Да,False,0.0,0.0,0.9420289855072463,1016,Конфликты и кооперация,Проектирование и разработка высоконагруженных сервисов,Символьные вычисления,2020-05-18 23:58:33.903
338,175.0,0.0,DevOps,Высокопроизводительные вычисления,Сбор и обработка данных с помощью краудсорсинга,Statistical Learning Theory,f93afd8e92c336b471aa3bbbc579aefe,False,Да,False,0.0,0.0,0.05797101449275366,1298,Методы сжатия и передачи медиаданных,Проектирование и разработка высоконагруженных сервисов,Конфликты и кооперация,2020-05-18 23:59:20.831
339,175.0,0.0,DevOps,Безопасность компьютерных систем,Высокопроизводительные вычисления,Безопасность компьютерных систем,9963fc00d9405a35b894cc04a7e19855,False,Да,False,0.0,0.0,0.572463768115942,1135,Проектирование и разработка высоконагруженных сервисов,Методы сжатия и передачи медиаданных,Символьные вычисления,2020-05-18 23:59:28.998
340,171.0,0.0,DevOps,Байесовские методы машинного обучения,Глубинное обучение в обработке звука,Statistical Learning Theory,98c5a2548d93f26bd4195466e93178b3,False,Нет,True,0.0,0.0,0.9057971014492754,1035,Обучение с подкреплением,Генеративные модели в машинном обучении,Методы сжатия и передачи медиаданных,2020-05-19 08:55:39.509
341,171.0,0.0,Соревновательный анализ данных,Сбор и обработка данных с помощью краудсорсинга,Байесовские методы машинного обучения,Анализ неструктурированных данных,ba298cbd9be59b84bab33325e956f27e,False,Да,False,0.0,0.0,0.5072463768115942,1155,Конфликты и кооперация,Обучение с подкреплением,Компьютерное зрение,2020-05-19 18:58:06.283
342,174.0,0.0,DevOps,Statistical Learning Theory,Анализ неструктурированных данных,Сбор и обработка данных с помощью краудсорсинга,c5870b37ee3f672e4259dfb2fc02ed8f,False,Да,False,0.0,0.0,0.9202898550724637,1029,Обучение с подкреплением,Конфликты и кооперация,Компьютерное зрение,2020-05-19 19:04:17.873
343,174.0,0.0,DevOps,Анализ неструктурированных данных,Высокопроизводительные вычисления,Моделирование временных рядов,f44aea1095f9f5b8e2f5f0ed2b17891b,False,Да,False,0.0,0.0,0.8405797101449275,1060,Конфликты и кооперация,Обучение с подкреплением,Численные методы,2020-05-19 20:19:25.815
344,173.0,0.0,Соревновательный анализ данных,Сбор и обработка данных с помощью краудсорсинга,Statistical Learning Theory,Анализ неструктурированных данных,d7118b44c7e8fdbbaaca226d2da6fef1,False,Да,False,0.0,0.0,0.6521739130434783,1111,Проектирование и разработка высоконагруженных сервисов,Методы сжатия и передачи медиаданных,Численные методы,2020-05-20 11:54:38.318
345,172.0,0.0,DevOps,Безопасность компьютерных систем,Принятие решений в условиях риска и неопределённости,Анализ неструктурированных данных,79d14db48e4737af731960ae212d5134,False,Да,False,0.0,0.0,0.9855072463768116,966,Проектирование и разработка высоконагруженных сервисов,Методы сжатия и передачи медиаданных,Компьютерное зрение,2020-05-23 21:16:40.916
346,176.0,0.0,Соревновательный анализ данных,Анализ неструктурированных данных,Моделирование временных рядов,Высокопроизводительные вычисления,f2d210ace25a841e1e58036b257d5d47,False,,False,0.0,0.0,0.3695652173913043,1195,Обучение с подкреплением,Компьютерное зрение,Методы сжатия и передачи медиаданных,2020-05-23 21:16:40.916
